Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
20.0,2019-03-02,RST,FJÄRR,Passage,Passage,0,-,0,-,5,Cst,Fln,Ulriksdal,Udl,Helenelund,Hel,2019-03-02 13:51:00.000,2019-03-02 13:52:00.000,2019-03-02 13:52:00.000,2019-03-02 13:51:00.000,2019-03-02 13:51:00.000,2019-03-02 13:51:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
20.0,2019-03-19,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Fln,Rosshyttan,Ry,Avesta Krylbo,Avky,2019-03-19 15:12:00.000,2019-03-19 15:19:00.000,2019-03-19 15:18:00.000,2019-03-19 15:12:00.000,2019-03-19 15:12:00.000,2019-03-19 15:12:00.000,0.0,0.0,7,6.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-01,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-01 15:21:00.000,2019-03-01 15:24:00.000,2019-03-01 15:25:00.000,2019-03-01 15:21:00.000,2019-03-01 15:19:00.000,2019-03-01 15:20:00.000,2.0,1.0,3,4.0,1.0,0.0,1.0,-1.0
20.0,2019-03-12,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-12 15:21:00.000,2019-03-12 15:24:00.000,2019-03-12 15:24:00.000,2019-03-12 15:20:00.000,2019-03-12 15:19:00.000,2019-03-12 15:18:00.000,2.0,2.0,3,4.0,1.0,-1.0,0.0,0.0
20.0,2019-03-27,RST,FJÄRR,Passage,Passage,0,-,0,-,17,Cst,Fln,Myrbacken,Myn,Knivsta,Kn,2019-03-27 14:14:00.000,2019-03-27 14:15:00.000,2019-03-27 14:18:00.000,2019-03-27 14:12:00.000,2019-03-27 14:14:00.000,2019-03-27 14:12:00.000,0.0,0.0,1,6.0,5.0,-2.0,3.0,0.0
20.0,2019-03-14,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-14 15:21:00.000,2019-03-14 15:24:00.000,2019-03-14 15:23:00.000,2019-03-14 15:20:00.000,2019-03-14 15:19:00.000,2019-03-14 15:18:00.000,2.0,2.0,3,3.0,0.0,-1.0,-1.0,0.0
20.0,2019-03-05,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-05 15:21:00.000,2019-03-05 15:24:00.000,2019-03-05 15:24:00.000,2019-03-05 15:20:00.000,2019-03-05 15:19:00.000,2019-03-05 15:19:00.000,2.0,1.0,3,4.0,1.0,-1.0,0.0,-1.0
20.0,2019-03-14,RST,FJÄRR,Passage,Uppehåll,0,-,0,-,37,Cst,Fln,Gustafs,Gtf,Stora Tuna,Sau,2019-03-14 15:54:00.000,2019-03-14 15:57:00.000,2019-03-14 16:02:00.000,2019-03-14 15:58:00.000,2019-03-14 15:54:00.000,2019-03-14 15:58:00.000,0.0,0.0,3,4.0,1.0,4.0,5.0,0.0
20.0,2019-03-21,RST,FJÄRR,Passage,Passage,0,-,0,-,9,Cst,Fln,Häggvik,Hgv,Norrviken,Nvk,2019-03-21 13:54:00.000,2019-03-21 13:55:00.000,2019-03-21 13:56:00.000,2019-03-21 13:56:00.000,2019-03-21 13:54:00.000,2019-03-21 13:56:00.000,0.0,0.0,1,0.0,-1.0,2.0,1.0,0.0
20.0,2019-03-07,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,28,Cst,Fln,Sala,Sl,Broddbo,Bdo,2019-03-07 15:01:00.000,2019-03-07 15:07:00.000,2019-03-07 15:07:00.000,2019-03-07 15:02:00.000,2019-03-07 14:59:00.000,2019-03-07 14:58:00.000,2.0,4.0,6,5.0,-1.0,1.0,0.0,2.0
20.0,2019-03-14,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,28,Cst,Fln,Sala,Sl,Broddbo,Bdo,2019-03-14 15:01:00.000,2019-03-14 15:07:00.000,2019-03-14 15:07:00.000,2019-03-14 15:02:00.000,2019-03-14 14:59:00.000,2019-03-14 14:59:00.000,2.0,3.0,6,5.0,-1.0,1.0,0.0,1.0
20.0,2019-03-19,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,28,Cst,Fln,Sala,Sl,Broddbo,Bdo,2019-03-19 15:01:00.000,2019-03-19 15:07:00.000,2019-03-19 15:07:00.000,2019-03-19 15:02:00.000,2019-03-19 14:59:00.000,2019-03-19 14:59:00.000,2.0,3.0,6,5.0,-1.0,1.0,0.0,1.0
20.0,2019-03-04,RST,FJÄRR,Passage,Passage,0,-,0,-,14,Cst,Fln,Blackvreten,Bvr,Arlanda nedre,Arne,2019-03-04 14:02:00.000,2019-03-04 14:03:00.000,2019-03-04 14:03:00.000,2019-03-04 14:01:00.000,2019-03-04 14:02:00.000,2019-03-04 14:01:00.000,0.0,0.0,1,2.0,1.0,-1.0,0.0,0.0
20.0,2019-03-20,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Fln,Rosshyttan,Ry,Avesta Krylbo,Avky,2019-03-20 15:12:00.000,2019-03-20 15:19:00.000,2019-03-20 15:20:00.000,2019-03-20 15:14:00.000,2019-03-20 15:12:00.000,2019-03-20 15:14:00.000,0.0,0.0,7,6.0,-1.0,2.0,1.0,0.0
20.0,2019-03-16,RST,FJÄRR,Passage,Passage,0,-,0,-,25,Cst,Fln,Morgongåva,Må,Heby,Hy,2019-03-16 14:48:00.000,2019-03-16 14:50:00.000,2019-03-16 15:07:00.000,2019-03-16 15:05:00.000,2019-03-16 14:48:00.000,2019-03-16 15:05:00.000,0.0,0.0,2,2.0,0.0,17.0,17.0,0.0
20.0,2019-03-09,RST,FJÄRR,Uppehåll,Uppehåll,0,-,11,Av- och påstigande av resande,38,Cst,Fln,Stora Tuna,Sau,Borlänge c,Blg,2019-03-09 16:04:00.000,2019-03-09 16:10:00.000,2019-03-09 16:07:00.000,2019-03-09 16:01:00.000,2019-03-09 15:57:00.000,2019-03-09 15:58:00.000,7.0,3.0,6,6.0,0.0,-3.0,-3.0,-4.0
20.0,2019-03-09,RST,FJÄRR,Passage,Passage,0,-,0,-,6,Cst,Fln,Helenelund,Hel,Kummelby,Kmy,2019-03-09 13:52:00.000,2019-03-09 13:53:00.000,2019-03-09 13:52:00.000,2019-03-09 13:52:00.000,2019-03-09 13:52:00.000,2019-03-09 13:52:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-07,RST,FJÄRR,Passage,Sista,0,-,10,Avstigande av resande,41,Cst,Fln,Hinsnoret,Hno,Falun,Fln,2019-03-07 16:23:00.000,2019-03-07 16:29:00.000,2019-03-07 16:36:00.000,2019-03-07 16:30:00.000,2019-03-07 16:23:00.000,2019-03-07 16:30:00.000,0.0,0.0,6,6.0,0.0,7.0,7.0,0.0
20.0,2019-03-14,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Fln,Säby,Säy,Uppsala c,U,2019-03-14 14:20:00.000,2019-03-14 14:24:00.000,2019-03-14 14:28:00.000,2019-03-14 14:25:00.000,2019-03-14 14:20:00.000,2019-03-14 14:25:00.000,0.0,0.0,4,3.0,-1.0,5.0,4.0,0.0
20.0,2019-03-23,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-23 15:21:00.000,2019-03-23 15:24:00.000,2019-03-23 15:23:00.000,2019-03-23 15:19:00.000,2019-03-23 15:19:00.000,2019-03-23 15:17:00.000,2.0,2.0,3,4.0,1.0,-2.0,-1.0,0.0
20.0,2019-03-02,RST,FJÄRR,Passage,Passage,0,-,0,-,4,Cst,Fln,Solna,So,Ulriksdal,Udl,2019-03-02 13:50:00.000,2019-03-02 13:51:00.000,2019-03-02 13:51:00.000,2019-03-02 13:50:00.000,2019-03-02 13:50:00.000,2019-03-02 13:50:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
20.0,2019-03-22,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Fln,Rosshyttan,Ry,Avesta Krylbo,Avky,2019-03-22 15:12:00.000,2019-03-22 15:19:00.000,2019-03-22 15:20:00.000,2019-03-22 15:14:00.000,2019-03-22 15:12:00.000,2019-03-22 15:14:00.000,0.0,0.0,7,6.0,-1.0,2.0,1.0,0.0
20.0,2019-03-30,RST,FJÄRR,Passage,Passage,0,-,0,-,29,Cst,Fln,Broddbo,Bdo,Rosshyttan,Ry,2019-03-30 15:07:00.000,2019-03-30 15:12:00.000,2019-03-30 15:11:00.000,2019-03-30 15:06:00.000,2019-03-30 15:07:00.000,2019-03-30 15:06:00.000,0.0,0.0,5,5.0,0.0,-1.0,-1.0,0.0
20.0,2019-03-23,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,36,Cst,Fln,Säter,St,Gustafs,Gtf,2019-03-23 15:48:00.000,2019-03-23 15:54:00.000,2019-03-23 15:52:00.000,2019-03-23 15:47:00.000,2019-03-23 15:47:00.000,2019-03-23 15:44:00.000,1.0,3.0,6,5.0,-1.0,-1.0,-2.0,2.0
20.0,2019-03-02,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,36,Cst,Fln,Säter,St,Gustafs,Gtf,2019-03-02 15:48:00.000,2019-03-02 15:54:00.000,2019-03-02 15:52:00.000,2019-03-02 15:47:00.000,2019-03-02 15:47:00.000,2019-03-02 15:45:00.000,1.0,2.0,6,5.0,-1.0,-1.0,-2.0,1.0
20.0,2019-03-27,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,36,Cst,Fln,Säter,St,Gustafs,Gtf,2019-03-27 15:48:00.000,2019-03-27 15:54:00.000,2019-03-27 15:52:00.000,2019-03-27 15:47:00.000,2019-03-27 15:47:00.000,2019-03-27 15:44:00.000,1.0,3.0,6,5.0,-1.0,-1.0,-2.0,2.0
20.0,2019-03-08,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,36,Cst,Fln,Säter,St,Gustafs,Gtf,2019-03-08 15:48:00.000,2019-03-08 15:54:00.000,2019-03-08 15:52:00.000,2019-03-08 15:47:00.000,2019-03-08 15:47:00.000,2019-03-08 15:44:00.000,1.0,3.0,6,5.0,-1.0,-1.0,-2.0,2.0
20.0,2019-03-19,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,36,Cst,Fln,Säter,St,Gustafs,Gtf,2019-03-19 15:48:00.000,2019-03-19 15:54:00.000,2019-03-19 15:52:00.000,2019-03-19 15:47:00.000,2019-03-19 15:47:00.000,2019-03-19 15:45:00.000,1.0,2.0,6,5.0,-1.0,-1.0,-2.0,1.0
20.0,2019-03-12,RST,FJÄRR,Passage,Sista,0,-,10,Avstigande av resande,41,Cst,Fln,Hinsnoret,Hno,Falun,Fln,2019-03-12 16:23:00.000,2019-03-12 16:29:00.000,2019-03-12 16:31:00.000,2019-03-12 16:25:00.000,2019-03-12 16:23:00.000,2019-03-12 16:25:00.000,0.0,0.0,6,6.0,0.0,2.0,2.0,0.0
20.0,2019-03-21,RST,FJÄRR,Passage,Passage,0,-,0,-,7,Cst,Fln,Kummelby,Kmy,Sollentuna,Sol,2019-03-21 13:53:00.000,2019-03-21 13:53:00.000,2019-03-21 13:55:00.000,2019-03-21 13:55:00.000,2019-03-21 13:53:00.000,2019-03-21 13:55:00.000,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0
20.0,2019-03-04,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Fln,Rosshyttan,Ry,Avesta Krylbo,Avky,2019-03-04 15:12:00.000,2019-03-04 15:19:00.000,2019-03-04 15:20:00.000,2019-03-04 15:13:00.000,2019-03-04 15:12:00.000,2019-03-04 15:13:00.000,0.0,0.0,7,7.0,0.0,1.0,1.0,0.0
20.0,2019-03-25,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-25 15:21:00.000,2019-03-25 15:24:00.000,2019-03-25 15:24:00.000,2019-03-25 15:20:00.000,2019-03-25 15:19:00.000,2019-03-25 15:19:00.000,2.0,1.0,3,4.0,1.0,-1.0,0.0,-1.0
20.0,2019-03-07,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-07 15:21:00.000,2019-03-07 15:24:00.000,2019-03-07 15:24:00.000,2019-03-07 15:20:00.000,2019-03-07 15:19:00.000,2019-03-07 15:19:00.000,2.0,1.0,3,4.0,1.0,-1.0,0.0,-1.0
20.0,2019-03-29,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Fln,Rosshyttan,Ry,Avesta Krylbo,Avky,2019-03-29 15:12:00.000,2019-03-29 15:19:00.000,2019-03-29 15:20:00.000,2019-03-29 15:14:00.000,2019-03-29 15:12:00.000,2019-03-29 15:14:00.000,0.0,0.0,7,6.0,-1.0,2.0,1.0,0.0
20.0,2019-03-25,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Cst,Fln,Norrviken,Nvk,Rotebro,R,2019-03-25 13:55:00.000,2019-03-25 13:56:00.000,2019-03-25 13:54:00.000,2019-03-25 13:53:00.000,2019-03-25 13:55:00.000,2019-03-25 13:53:00.000,0.0,0.0,1,1.0,0.0,-2.0,-2.0,0.0
20.0,2019-03-29,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Cst,Fln,Norrviken,Nvk,Rotebro,R,2019-03-29 13:55:00.000,2019-03-29 13:56:00.000,2019-03-29 13:54:00.000,2019-03-29 13:53:00.000,2019-03-29 13:55:00.000,2019-03-29 13:53:00.000,0.0,0.0,1,1.0,0.0,-2.0,-2.0,0.0
20.0,2019-03-13,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,28,Cst,Fln,Sala,Sl,Broddbo,Bdo,2019-03-13 15:01:00.000,2019-03-13 15:07:00.000,2019-03-13 15:09:00.000,2019-03-13 15:02:00.000,2019-03-13 14:59:00.000,2019-03-13 14:59:00.000,2.0,3.0,6,7.0,1.0,1.0,2.0,1.0
20.0,2019-03-15,RST,FJÄRR,Passage,Passage,0,-,0,-,6,Cst,Fln,Helenelund,Hel,Kummelby,Kmy,2019-03-15 13:52:00.000,2019-03-15 13:53:00.000,2019-03-15 13:52:00.000,2019-03-15 13:52:00.000,2019-03-15 13:52:00.000,2019-03-15 13:52:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-01,RST,FJÄRR,Passage,Passage,0,-,0,-,40,Cst,Fln,Ornäs,Orn,Hinsnoret,Hno,2019-03-01 16:18:00.000,2019-03-01 16:23:00.000,2019-03-01 16:24:00.000,2019-03-01 16:19:00.000,2019-03-01 16:18:00.000,2019-03-01 16:19:00.000,0.0,0.0,5,5.0,0.0,1.0,1.0,0.0
20.0,2019-03-15,RST,FJÄRR,Passage,Passage,0,-,0,-,40,Cst,Fln,Ornäs,Orn,Hinsnoret,Hno,2019-03-15 16:18:00.000,2019-03-15 16:23:00.000,2019-03-15 16:24:00.000,2019-03-15 16:19:00.000,2019-03-15 16:18:00.000,2019-03-15 16:19:00.000,0.0,0.0,5,5.0,0.0,1.0,1.0,0.0
20.0,2019-03-28,RST,FJÄRR,Passage,Passage,0,-,0,-,40,Cst,Fln,Ornäs,Orn,Hinsnoret,Hno,2019-03-28 16:18:00.000,2019-03-28 16:23:00.000,2019-03-28 16:24:00.000,2019-03-28 16:19:00.000,2019-03-28 16:18:00.000,2019-03-28 16:19:00.000,0.0,0.0,5,5.0,0.0,1.0,1.0,0.0
20.0,2019-03-19,RST,FJÄRR,Passage,Passage,0,-,0,-,40,Cst,Fln,Ornäs,Orn,Hinsnoret,Hno,2019-03-19 16:18:00.000,2019-03-19 16:23:00.000,2019-03-19 16:24:00.000,2019-03-19 16:19:00.000,2019-03-19 16:18:00.000,2019-03-19 16:19:00.000,0.0,0.0,5,5.0,0.0,1.0,1.0,0.0
20.0,2019-03-02,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,27,Cst,Fln,Isätra,Ist,Sala,Sl,2019-03-02 14:54:00.000,2019-03-02 14:59:00.000,2019-03-02 14:56:00.000,2019-03-02 14:51:00.000,2019-03-02 14:54:00.000,2019-03-02 14:51:00.000,0.0,0.0,5,5.0,0.0,-3.0,-3.0,0.0
20.0,2019-03-09,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,34,Cst,Fln,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-09 15:36:00.000,2019-03-09 15:41:00.000,2019-03-09 15:42:00.000,2019-03-09 15:38:00.000,2019-03-09 15:35:00.000,2019-03-09 15:36:00.000,1.0,2.0,5,4.0,-1.0,2.0,1.0,1.0
20.0,2019-03-22,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,34,Cst,Fln,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-22 15:36:00.000,2019-03-22 15:41:00.000,2019-03-22 15:42:00.000,2019-03-22 15:38:00.000,2019-03-22 15:35:00.000,2019-03-22 15:36:00.000,1.0,2.0,5,4.0,-1.0,2.0,1.0,1.0
20.0,2019-03-04,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,34,Cst,Fln,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-04 15:36:00.000,2019-03-04 15:41:00.000,2019-03-04 15:42:00.000,2019-03-04 15:38:00.000,2019-03-04 15:35:00.000,2019-03-04 15:36:00.000,1.0,2.0,5,4.0,-1.0,2.0,1.0,1.0
20.0,2019-03-29,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,34,Cst,Fln,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-29 15:36:00.000,2019-03-29 15:41:00.000,2019-03-29 15:42:00.000,2019-03-29 15:38:00.000,2019-03-29 15:35:00.000,2019-03-29 15:35:00.000,1.0,3.0,5,4.0,-1.0,2.0,1.0,2.0
20.0,2019-03-20,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,34,Cst,Fln,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-20 15:36:00.000,2019-03-20 15:41:00.000,2019-03-20 15:42:00.000,2019-03-20 15:38:00.000,2019-03-20 15:35:00.000,2019-03-20 15:36:00.000,1.0,2.0,5,4.0,-1.0,2.0,1.0,1.0
20.0,2019-03-29,RST,FJÄRR,Passage,Passage,0,-,0,-,18,Cst,Fln,Knivsta,Kn,Ekeby,Eby,2019-03-29 14:15:00.000,2019-03-29 14:18:00.000,2019-03-29 14:17:00.000,2019-03-29 14:14:00.000,2019-03-29 14:15:00.000,2019-03-29 14:14:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
20.0,2019-03-25,RST,FJÄRR,Passage,Passage,0,-,0,-,18,Cst,Fln,Knivsta,Kn,Ekeby,Eby,2019-03-25 14:15:00.000,2019-03-25 14:18:00.000,2019-03-25 14:17:00.000,2019-03-25 14:14:00.000,2019-03-25 14:15:00.000,2019-03-25 14:14:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
20.0,2019-03-28,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,27,Cst,Fln,Isätra,Ist,Sala,Sl,2019-03-28 14:54:00.000,2019-03-28 14:59:00.000,2019-03-28 14:58:00.000,2019-03-28 14:54:00.000,2019-03-28 14:54:00.000,2019-03-28 14:54:00.000,0.0,0.0,5,4.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-07,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,27,Cst,Fln,Isätra,Ist,Sala,Sl,2019-03-07 14:54:00.000,2019-03-07 14:59:00.000,2019-03-07 14:58:00.000,2019-03-07 14:54:00.000,2019-03-07 14:54:00.000,2019-03-07 14:54:00.000,0.0,0.0,5,4.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-04,RST,FJÄRR,Passage,Passage,0,-,0,-,18,Cst,Fln,Knivsta,Kn,Ekeby,Eby,2019-03-04 14:15:00.000,2019-03-04 14:18:00.000,2019-03-04 14:17:00.000,2019-03-04 14:15:00.000,2019-03-04 14:15:00.000,2019-03-04 14:15:00.000,0.0,0.0,3,2.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-29,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,21,Cst,Fln,Uppsala c,U,Uppsala norra,Una,2019-03-29 14:26:00.000,2019-03-29 14:28:00.000,2019-03-29 14:29:00.000,2019-03-29 14:28:00.000,2019-03-29 14:24:00.000,2019-03-29 14:25:00.000,2.0,3.0,2,1.0,-1.0,2.0,1.0,1.0
20.0,2019-03-13,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,31,Cst,Fln,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-13 15:21:00.000,2019-03-13 15:24:00.000,2019-03-13 15:28:00.000,2019-03-13 15:23:00.000,2019-03-13 15:19:00.000,2019-03-13 15:21:00.000,2.0,2.0,3,5.0,2.0,2.0,4.0,0.0
20.0,2019-03-23,RST,FJÄRR,Passage,Passage,0,-,0,-,6,Cst,Fln,Helenelund,Hel,Kummelby,Kmy,2019-03-23 13:52:00.000,2019-03-23 13:53:00.000,2019-03-23 13:52:00.000,2019-03-23 13:52:00.000,2019-03-23 13:52:00.000,2019-03-23 13:52:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-28,RST,FJÄRR,Passage,Passage,0,-,0,-,6,Cst,Fln,Helenelund,Hel,Kummelby,Kmy,2019-03-28 13:52:00.000,2019-03-28 13:53:00.000,2019-03-28 13:52:00.000,2019-03-28 13:52:00.000,2019-03-28 13:52:00.000,2019-03-28 13:52:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-27,RST,FJÄRR,Passage,Passage,0,-,0,-,9,Cst,Fln,Häggvik,Hgv,Norrviken,Nvk,2019-03-27 13:54:00.000,2019-03-27 13:55:00.000,2019-03-27 13:54:00.000,2019-03-27 13:54:00.000,2019-03-27 13:54:00.000,2019-03-27 13:54:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-13,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Fln,Rosshyttan,Ry,Avesta Krylbo,Avky,2019-03-13 15:12:00.000,2019-03-13 15:19:00.000,2019-03-13 15:21:00.000,2019-03-13 15:14:00.000,2019-03-13 15:12:00.000,2019-03-13 15:14:00.000,0.0,0.0,7,7.0,0.0,2.0,2.0,0.0
20.0,2019-03-04,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,27,Cst,Fln,Isätra,Ist,Sala,Sl,2019-03-04 14:54:00.000,2019-03-04 14:59:00.000,2019-03-04 14:58:00.000,2019-03-04 14:54:00.000,2019-03-04 14:54:00.000,2019-03-04 14:54:00.000,0.0,0.0,5,4.0,-1.0,0.0,-1.0,0.0
20.0,2019-03-16,RST,FJÄRR,Passage,Passage,0,-,0,-,26,Cst,Fln,Heby,Hy,Isätra,Ist,2019-03-16 14:50:00.000,2019-03-16 14:54:00.000,2019-03-16 15:11:00.000,2019-03-16 15:07:00.000,2019-03-16 14:50:00.000,2019-03-16 15:07:00.000,0.0,0.0,4,4.0,0.0,17.0,17.0,0.0
20.0,2019-03-16,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,Fln,Arlanda Central,Arnc,Myrbacken,Myn,2019-03-16 14:08:00.000,2019-03-16 14:14:00.000,2019-03-16 14:28:00.000,2019-03-16 14:23:00.000,2019-03-16 14:06:00.000,2019-03-16 14:21:00.000,2.0,2.0,6,5.0,-1.0,15.0,14.0,0.0
20.0,2019-03-13,RST,FJÄRR,Passage,Passage,0,-,0,-,4,Cst,Fln,Solna,So,Ulriksdal,Udl,2019-03-13 13:50:00.000,2019-03-13 13:51:00.000,2019-03-13 13:51:00.000,2019-03-13 13:50:00.000,2019-03-13 13:50:00.000,2019-03-13 13:50:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
20.0,2019-03-30,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,27,Cst,Fln,Isätra,Ist,Sala,Sl,2019-03-30 14:54:00.000,2019-03-30 14:59:00.000,2019-03-30 14:58:00.000,2019-03-30 14:53:00.000,2019-03-30 14:54:00.000,2019-03-30 14:53:00.000,0.0,0.0,5,5.0,0.0,-1.0,-1.0,0.0
20.0,2019-03-25,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,27,Cst,Fln,Isätra,Ist,Sala,Sl,2019-03-25 14:54:00.000,2019-03-25 14:59:00.000,2019-03-25 14:58:00.000,2019-03-25 14:53:00.000,2019-03-25 14:54:00.000,2019-03-25 14:53:00.000,0.0,0.0,5,5.0,0.0,-1.0,-1.0,0.0
20.0,2019-03-05,RST,FJÄRR,Passage,Passage,0,-,0,-,4,Cst,Fln,Solna,So,Ulriksdal,Udl,2019-03-05 13:50:00.000,2019-03-05 13:51:00.000,2019-03-05 13:51:00.000,2019-03-05 13:51:00.000,2019-03-05 13:50:00.000,2019-03-05 13:51:00.000,0.0,0.0,1,0.0,-1.0,1.0,0.0,0.0
20.0,2019-03-04,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,Fln,Arlanda nedre,Arne,Arlanda Central,Arnc,2019-03-04 14:03:00.000,2019-03-04 14:06:00.000,2019-03-04 14:04:00.000,2019-03-04 14:03:00.000,2019-03-04 14:03:00.000,2019-03-04 14:03:00.000,0.0,0.0,3,1.0,-2.0,0.0,-2.0,0.0
20.0,2019-03-30,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,Fln,Arlanda nedre,Arne,Arlanda Central,Arnc,2019-03-30 14:03:00.000,2019-03-30 14:06:00.000,2019-03-30 14:04:00.000,2019-03-30 14:03:00.000,2019-03-30 14:03:00.000,2019-03-30 14:03:00.000,0.0,0.0,3,1.0,-2.0,0.0,-2.0,0.0
